a_sat_km,a_tgt_km,dv_coarse,dv_fine,dv_inplane,dv_plane,dv_radial,dv_tangential,dv_total,episode,episode_orbits,hohmann_dv,inplane_oop_frac,lambert_dv1,lambert_dv2,lambert_dv_boxcredited,lambert_dv_timematched,lambert_revs,lambert_tof_s,lambert_wait_s,lineage,n_burns,ratio_boxcredited,ratio_inplane,ratio_total,steps,success,teleport_abs_deg,terminal_cause,di_rel_deg,plane_opt_dv,plane_ratio
6782.5655,7126.858,225.0,0.0,225.0,0.0,0.0,225.0,225.0,ep_0000075.npz,9.048588984056265,187.43365112367883,0.0,68.51172643603567,119.1266892314215,137.63841566745717,187.63841566745714,1,9234.867331046706,42083.48983936095,T3-canonical,9,1.634718032090792,1.1991147932028858,1.1991147932028858,903,1,0.0007067493710663599,1,0.0,0.0,nan
7102.6305,6923.737,235.0,0.0,235.0,0.0,0.0,235.0,235.0,ep_0000076.npz,9.88920168784522,96.15837612050473,0.0,60.45722284885152,154.89276241398278,165.3499852628343,215.3499852628343,8,52470.53477899507,890.7591401860956,T3-canonical,10,1.4212278254905955,1.0912468822005392,1.0912468822005392,945,1,0.0007056400371034536,1,0.0,0.0,nan
6938.9215,7129.553,345.0,0.0,345.0,0.0,0.0,345.0,345.0,ep_0000077.npz,13.850613077171115,102.0088718884681,0.0,109.35642621647239,112.38616772439225,171.74259394086465,221.74259394086636,13,78854.05896810931,1165.4494382022472,T3-canonical,15,2.0088202471123284,1.5558580508533402,1.5558580508533402,1383,1,0.0010493179427495947,1,0.0,0.0,nan
6692.9205,7084.8185,245.0,0.0,245.0,0.0,0.0,245.0,245.0,ep_0000078.npz,9.94814885354797,216.43217447706684,0.0,102.80667821091286,113.66727574233687,166.47395395324975,216.47395395324975,2,14148.253577157646,37301.8122366573,T3-canonical,11,1.4717016937604692,1.131775881235628,1.131775881235628,984,1,0.0007262686873517655,1,0.0,0.0,nan
6712.894,6780.8055,195.0,0.0,195.0,0.0,0.0,195.0,195.0,ep_0000079.npz,14.738422100532555,38.68430354992415,0.0,47.109881216406734,86.33758605222192,83.44746726862866,133.44746726862866,13,74520.09489701803,5908.894125263342,T3-canonical,9,2.336799502521373,1.4612491641183913,1.4612491641183913,1365,1,0.00105085804170045,1,0.0,0.0,nan
6781.6435,6977.49,195.0,0.0,195.0,0.0,0.0,195.0,195.0,ep_0000080.npz,5.7099264422246785,108.35428064107782,0.0,137.4404102299469,29.008050576818743,137.4404102299469,166.44846080676686,4,28582.6907307444,55.87473665730337,T3-canonical,9,1.418796696501066,1.171533813258743,1.171533813258743,552,1,0.0004122376392401854,1,0.0,0.0,nan
7020.833,6816.7535,210.0,0.0,210.0,0.0,0.0,210.0,210.0,ep_0000081.npz,10.690657754501684,111.9510501308423,0.0,179.8390544713043,148.12642930875847,277.96548378006275,327.96548378006526,8,52424.57980691545,4036.8539325842694,T3-canonical,9,0.7554894843208673,0.6403112839179952,0.6403112839179952,998,1,0.0007385153018078825,1,0.0,0.0,nan
6918.8745,6695.4615,345.0,0.0,345.0,0.0,0.0,345.0,345.0,ep_0000082.npz,10.927447853982542,125.58607628749905,0.0,194.53591329662453,70.55994772739795,215.0958610240225,265.09586102402375,10,53882.626005061495,3435.7738983497197,T3-canonical,15,1.6039360234898683,1.3014160185953831,1.3014160185953831,993,1,0.0007742079444685847,1,0.0,0.0,nan
7101.9885,6793.187,275.0,0.0,275.0,0.0,0.0,275.0,275.0,ep_0000083.npz,9.012709502822217,168.3633999779504,0.0,20.74657240579612,185.58186331090369,156.3284357166998,206.3284357173081,7,45579.26239559721,3363.576193820225,T3-canonical,11,1.7591169433714426,1.3328264669091914,1.3328264669091914,837,1,0.000582293465415246,1,0.0,0.0,nan
6885.5455,7035.0055,370.0,0.0,370.0,0.0,0.0,370.0,370.0,ep_0000084.npz,8.419199868643625,81.25367260574058,0.0,173.2856099321093,91.47913910099335,214.76474903310265,264.76474903310265,6,39749.327703793184,2514.1511587078658,T3-canonical,16,1.722815320790705,1.3974670017485604,1.3974670017485604,824,1,0.0005942359882087124,1,0.0,0.0,nan
7027.6295,6865.7635,245.0,0.0,245.0,0.0,0.0,245.0,245.0,ep_0000085.npz,4.143656708318368,88.25699711802827,0.0,151.7029080362861,43.78791275160769,151.7029080362861,195.49082078789377,0,2486.1727574832726,6812.231993943118,T3-canonical,11,1.6149987048461723,1.253255774427503,1.253255774427503,391,1,0.0002945603996561328,1,0.0,0.0,nan
7152.3905,6900.6125,325.0,0.0,325.0,0.0,0.0,325.0,325.0,ep_0000086.npz,7.583052692980668,134.9584998963337,0.0,171.40992428026124,40.3691639975222,171.40992428026124,211.77908827778222,6,36570.14187923201,2937.2902036516853,T3-canonical,13,1.8960395750984267,1.5346179957754393,1.5346179957754393,721,1,0.0005622275267635097,1,0.0,0.0,nan
7064.0515,6691.386,200.0,0.0,200.0,0.0,0.0,200.0,200.0,ep_0000087.npz,3.3484184670004984,206.3056132826432,0.0,65.37447800896476,138.27522987474052,153.64970788370528,203.64970788370755,1,7919.995868657848,499.90080758426967,T3-canonical,8,1.3016620907042429,0.9820785017487397,0.9820785017487397,304,1,0.00020082020062905692,1,0.0,0.0,nan
6888.6685,7027.505,270.0,0.0,270.0,0.0,0.0,270.0,270.0,ep_0000088.npz,8.371279235274164,75.51339589795316,0.0,163.38443645873818,116.09530691537891,229.4797433741171,279.4797433741171,7,42923.236986024014,4754.328805301966,T3-canonical,12,1.1765744375956677,0.9660807496827155,0.9660807496827155,818,1,0.0005973255821559518,1,0.0,0.0,nan
6687.578,6793.874,235.0,0.0,235.0,0.0,0.0,235.0,235.0,ep_0000089.npz,8.02084844638533,60.632563170473986,0.0,132.52364974567428,71.94068546693485,154.46433521260911,204.4643352126106,7,40626.039560314726,3439.8292112886234,T3-canonical,10,1.5213867957062017,1.1493446999235204,1.1493446999235204,745,1,0.0006016465741061072,1,0.0,0.0,nan
7079.5975,6970.584,285.0,0.0,285.0,0.0,0.0,285.0,285.0,ep_0000090.npz,5.272957908581221,58.44549912193543,0.0,140.12746629869665,84.8261779287043,174.95364422740096,224.95364422740096,5,29125.005506724996,1360.604316625702,T3-canonical,12,1.6290029353693438,1.2669276862743306,1.2669276862743306,509,1,0.0003935994051997485,1,0.0,0.0,nan
6841.882,6688.5615,195.0,0.0,195.0,0.0,0.0,195.0,195.0,ep_0000091.npz,10.756995836779124,86.98351982290478,0.0,116.3655279034905,102.54227760299659,168.90780550648708,218.90780550648708,9,55544.97692263329,1891.6853932584272,T3-canonical,9,1.154475954591162,0.8907859614636784,0.8907859614636784,976,1,0.0007434085990525326,1,0.0,0.0,nan
7019.362,7090.334,245.0,0.0,245.0,0.0,0.0,245.0,245.0,ep_0000092.npz,9.75477722750703,37.80929373819254,0.0,76.99988443474021,133.23345685145412,160.23334128619433,210.2333412861905,9,55357.913453689485,2602.081943469101,T3-canonical,11,1.529020103015908,1.1653717650164808,1.1653717650164808,966,1,0.0006869812929635422,1,0.0,0.0,nan
6672.579,7053.602,230.0,0.0,230.0,0.0,0.0,230.0,230.0,ep_0000093.npz,8.599645571258204,211.6099267273039,0.0,114.13117508139943,94.65175186717785,158.78292694857728,208.7829269485797,0,4040.1987624144726,35937.580374385536,T3-canonical,11,1.4485184548492847,1.1016226439657384,1.1016226439657384,845,1,0.0006318362188178307,1,0.0,0.0,nan
6853.5295,6942.8205,420.0,0.0,420.0,0.0,0.0,420.0,420.0,ep_0000094.npz,7.003346871871964,49.19852576299763,0.0,184.0689738586972,137.02422868314224,271.09320254183945,321.09320254184337,3,21592.395384948206,4943.774578651685,T3-canonical,18,1.5492826675917073,1.3080314272466342,1.3080314272466342,672,1,0.0004784820832957484,1,0.0,0.0,nan
6762.7335,6938.0425,125.0,0.0,125.0,0.0,0.0,125.0,125.0,ep_0000095.npz,6.23858390009738,97.61060755881044,0.0,124.56013884660382,102.03800853665592,176.59814738325974,226.598147383259,5,31779.370076989806,4015.712780898876,T3-canonical,5,0.7078216949168806,0.5516373432152559,0.5516373432152559,598,1,0.0004633453452875728,1,0.0,0.0,nan
7052.3935,6751.184,325.0,0.0,325.0,0.0,0.0,325.0,325.0,ep_0000096.npz,9.49908525668287,165.8603701506745,0.0,144.12699826338545,222.12750509393356,316.254503357319,366.254503357319,6,41479.23573439781,8248.988764044945,T3-canonical,13,1.0276533505447034,0.8873611027873943,0.8873611027873943,874,1,0.00062181957211131,1,0.0,0.0,nan
6912.4785,6696.883,180.0,0.0,180.0,0.0,0.0,180.0,180.0,ep_0000097.npz,6.28155708467092,121.25728185773823,0.0,33.40756526130019,87.08544130096067,70.49300656226086,120.49300656226086,4,26335.15500961707,4355.61677054073,T3-canonical,9,2.5534447852074567,1.4938626326581936,1.4938626326581936,571,1,0.0004276820364501423,1,0.0,0.0,nan
7088.515,6844.381,135.0,0.0,135.0,0.0,0.0,135.0,135.0,ep_0000098.npz,4.642217598322815,132.55620724168512,0.0,45.51068259598636,86.62901597668908,82.13969857267543,132.13969857267543,3,20864.022702967442,2289.459269662921,T3-canonical,6,1.6435414585866166,1.0216460417135842,1.0216460417135842,436,1,0.0003281669982033517,1,0.0,0.0,nan
6840.203,6965.8715,160.0,0.0,160.0,0.0,0.0,160.0,160.0,ep_0000099.npz,5.941987088256704,69.17011413300133,0.0,11.766198844495229,78.78597633903827,40.5521751835335,90.55217518353476,4,26100.54950857617,3714.4780328300562,T3-canonical,7,3.945534346206147,1.7669371241022718,1.7669371241022718,573,1,0.0004371832733545321,1,0.0,0.0,nan
6780.3775,6976.5285,170.0,0.0,170.0,0.0,0.0,170.0,170.0,ep_0000100.npz,11.02905787024084,108.54913590049091,0.0,86.4451228243348,97.20688645487313,133.65200927920793,183.65200927920796,0,2694.9435391014167,61265.056179775274,T3-canonical,8,1.2719599272530104,0.9256637085932848,0.9256637085932848,1066,1,0.000797923736176588,1,0.0,0.0,nan
6718.26,6966.148,335.0,0.0,335.0,0.0,0.0,335.0,335.0,ep_0000101.npz,8.253996721245754,138.2782318838963,0.0,207.9022937872304,303.5839889244244,461.4862827116548,511.4862827116548,6,40680.727707220016,3287.2469715589887,T3-canonical,14,0.7259154010636416,0.6549540257932056,0.6549540257932056,796,1,0.0006102903308730417,1,0.0,0.0,nan
7170.9965,7115.1665,330.0,0.0,330.0,0.0,0.0,330.0,330.0,ep_0000102.npz,8.578681410232036,29.193125841507026,0.0,129.5580831655063,104.72224193425902,184.28032509976532,234.28032509976532,6,37761.63725568464,476.60098643785113,T3-canonical,14,1.7907500424765652,1.408568986147145,1.408568986147145,854,1,0.000669804173480223,1,0.0,0.0,nan
7150.11,7070.441,375.0,0.0,375.0,0.0,0.0,375.0,375.0,ep_0000103.npz,8.497957105583083,41.94727247394894,0.0,144.5107328809873,185.15612704872723,279.6668599297145,329.66685992970827,3,21632.234097688466,10778.758448911518,T3-canonical,17,1.3408810757708098,1.1375119721768747,1.1375119721768747,838,1,0.0006179565215639681,1,0.0,0.0,nan
6789.8205,6691.294,70.0,0.0,70.0,0.0,0.0,70.0,70.0,ep_0000104.npz,2.8968822990663514,56.20266953992905,0.0,47.366028954842875,8.54488268635204,47.366028954842875,55.91091164119471,0,2479.4128698535224,4327.180532391152,T3-canonical,4,1.4778524090912406,1.251991748036971,1.251991748036971,263,1,0.00021268938621812257,1,0.0,0.0,nan
6937.0465,7116.403,380.0,0.0,380.0,0.0,0.0,380.0,380.0,ep_0000105.npz,3.8061743546003712,96.12871322759474,0.0,202.3545517761045,105.33427893459013,257.6888307106946,307.6888307106946,0,4290.242539760636,11174.31613193469,T3-canonical,17,1.4746467627330857,1.2350139558926536,1.2350139558926536,379,1,0.00027652741405235934,1,0.0,0.0,nan
7110.2915,6844.923,135.0,0.0,135.0,0.0,0.0,135.0,135.0,ep_0000106.npz,11.742563889454594,143.74322405503335,0.0,84.81087423736419,59.17888296295825,93.98975720032243,143.98975720032243,1,9038.414954137126,55339.227144048455,T3-canonical,6,1.4363267234776609,0.937566689637405,0.937566689637405,1103,1,0.0008037082058359893,1,0.0,0.0,nan
7088.921,7170.3445,360.0,0.0,360.0,0.0,0.0,360.0,360.0,ep_0000107.npz,4.488163524181364,42.696593786222365,0.0,131.1021265329617,171.29139120248885,252.39351773545056,302.3935177354472,1,8518.819905904815,9469.949525983146,T3-canonical,15,1.426344080585059,1.1905017101423139,1.1905017101423139,452,1,0.0003346305488052366,1,0.0,0.0,nan
7045.0975,7126.586,300.0,0.0,300.0,0.0,0.0,300.0,300.0,ep_0000108.npz,9.580228477729266,43.127414941256575,0.0,153.38826149281005,108.29557338127775,211.68383487408778,261.6838348740878,8,55552.61486084221,472.671172752809,T3-canonical,12,1.4172078854223507,1.1464215974377954,1.1464215974377954,956,1,0.0007212826197644999,1,0.0,0.0,nan
6871.86,7028.2535,235.0,0.0,235.0,0.0,0.0,235.0,235.0,ep_0000109.npz,8.175530119930414,85.21100409544579,0.0,28.02322698513628,111.14022186247962,89.1634488476159,139.16344884761313,7,43947.50313813722,1327.0347063728932,T3-canonical,10,2.6356091317376578,1.6886617998187865,1.6886617998187865,799,1,0.0005778427972636176,1,0.0,0.0,nan
7008.257,6945.315,200.0,0.0,200.0,0.0,0.0,200.0,200.0,ep_0000110.npz,8.030761466318577,34.095702396009074,0.0,115.635131490922,81.77941016627544,147.41454165719745,197.4145416571965,6,38811.171358471925,4238.528846997894,T3-canonical,8,1.356718256907697,1.0130965952208983,1.0130965952208983,771,1,0.0005802909671961357,1,0.0,0.0,nan
6976.408,7166.702,145.0,0.0,145.0,0.0,0.0,145.0,145.0,ep_0000111.npz,6.42932723942503,101.02319231537786,0.0,67.44871646999356,32.71843113707954,67.44871646999356,100.16714760707227,0,3667.433357797304,35015.14077861657,T3-canonical,7,2.149781457509385,1.4475804039942766,1.4475804039942766,647,1,0.00047847657793370586,1,0.0,0.0,nan
6905.8335,7013.8305,310.0,0.0,310.0,0.0,0.0,310.0,310.0,ep_0000112.npz,6.117213386127865,58.71678294119556,0.0,83.62380990221433,138.52058273835718,172.1443926405715,222.14439264057063,4,25536.266382234768,6807.509436446629,T3-canonical,13,1.8008138124328208,1.395488746373984,1.395488746373984,596,1,0.00043475149271850986,1,0.0,0.0,nan
6834.2455,7124.447,235.0,0.0,235.0,0.0,0.0,235.0,235.0,ep_0000113.npz,5.714633536402727,157.14003151521774,0.0,76.0688827277482,83.35620476860308,109.42508749635128,159.42508749635203,3,22552.19581551718,3174.446431706461,T3-canonical,12,2.147587956078499,1.474046548698788,1.474046548698788,570,1,0.0004831771397985464,1,0.0,0.0,nan
7108.205,6777.2085,235.0,0.0,235.0,0.0,0.0,235.0,235.0,ep_0000114.npz,8.461079226622287,180.6598439519057,0.0,19.020351303575495,158.10862359631963,127.12897489989513,177.12897489989504,5,33846.47879662821,4113.507889308287,T3-canonical,10,1.848516439191345,1.3267168747112714,1.3267168747112714,783,1,0.0006057234849975641,1,0.0,0.0,nan
7126.808,6933.8595,200.0,0.0,200.0,0.0,0.0,200.0,200.0,ep_0000115.npz,8.217740939780104,103.33490767253807,0.0,44.022428273279495,149.48052266126146,143.50295093454096,193.5029509345413,3,20954.659824564424,21222.47191011236,T3-canonical,8,1.3936995629534492,1.0335759689145854,1.0335759689145854,787,1,0.0005738723589768995,1,0.0,0.0,nan
7132.2585,7038.4555,295.0,0.0,295.0,0.0,0.0,295.0,295.0,ep_0000116.npz,11.036971220107231,49.65010264940247,0.0,137.37006470073405,112.57987429829215,199.9499389990262,249.94993899902488,10,62121.86995857683,1365.7209006320222,T3-canonical,13,1.4753692923178974,1.1802363352493193,1.1802363352493193,1081,1,0.0008284433946822825,1,0.0,0.0,nan
7046.53,6703.5265,185.0,0.0,185.0,0.0,0.0,185.0,185.0,ep_0000117.npz,8.65588527281524,189.98840208359252,0.0,62.95400381247704,127.2846695527786,140.23867336525564,190.23867336525564,2,13398.43164551751,29575.550166783712,T3-canonical,8,1.3191796211460316,0.9724626266963213,0.9724626266963213,788,1,0.0005622285255085685,1,0.0,0.0,nan
6961.5925,7160.316,385.0,0.0,385.0,0.0,0.0,385.0,385.0,ep_0000118.npz,8.895687235119961,105.73658417009028,0.0,192.045555870353,86.589759735319,228.63531560567202,278.63531560566776,8,51745.93331242405,1070.6105161516853,T3-canonical,16,1.6839043390130097,1.3817343977490004,1.3817343977490004,894,1,0.0006338322856500418,1,0.0,0.0,nan
6796.9305,6685.548,340.0,0.0,340.0,0.0,0.0,340.0,340.0,ep_0000119.npz,16.59859211549476,63.526855371977035,0.0,183.67089722671147,99.9163585552675,233.58725578197897,283.58725578198,15,85936.76154823095,1014.6067415730337,T3-canonical,15,1.4555588611278625,1.1989255266865368,1.1989255266865368,1505,1,0.0011086732709133394,1,0.0,0.0,nan
6843.494,6778.584,115.0,0.0,115.0,0.0,0.0,115.0,115.0,ep_0000120.npz,3.8673619790104112,36.45307328240506,0.0,30.73362723915583,67.50203945769972,48.23566669685555,98.23566669685556,0,3097.0030251685116,2255.4518521769664,T3-canonical,6,2.384127925975091,1.170654242668066,1.170654242668066,358,1,0.0002683031900809049,1,0.0,0.0,nan
6826.614,7077.9105,300.0,0.0,300.0,0.0,0.0,300.0,300.0,ep_0000121.npz,3.898014042839758,136.86402799850748,0.0,185.28826464222854,50.66116448611806,185.9494291283466,235.9494291283466,3,19573.583766215856,3459.1322309515454,T3-canonical,12,1.6133418715307433,1.2714588931546538,1.2714588931546538,385,1,0.00029457482197039147,1,0.0,0.0,nan
6739.874,7090.4295,245.0,0.0,245.0,0.0,0.0,245.0,245.0,ep_0000122.npz,9.865657149215043,192.4853898513784,0.0,168.93598038222447,21.528609917499985,168.93598038222447,190.46459029972206,0,3361.5839891959645,40810.032698384835,T3-canonical,11,1.4502535187926078,1.2863283385875506,1.2863283385875506,977,1,0.0007349811112001621,1,0.0,0.0,nan
6972.79,6856.6425,145.0,0.0,145.0,0.0,0.0,145.0,145.0,ep_0000123.npz,4.449252298141257,63.76739879778779,0.0,34.65357128454212,97.3801679806579,82.03373926520001,132.03373926589143,2,14640.702058712477,3940.2624648876404,T3-canonical,7,1.767565410266642,1.0982041469566877,1.0982041469566877,419,1,0.0003032322628321209,1,0.0,0.0,nan
7159.837,7054.893,200.0,0.0,200.0,0.0,0.0,200.0,200.0,ep_0000124.npz,5.9723152528737025,55.28947343253549,0.0,49.77713514790542,102.55268301052064,102.32981815842606,152.32981815842606,5,32520.246529430504,1144.6809164325841,T3-canonical,8,1.9544645304691335,1.3129405812852477,1.3129405812852477,587,1,0.0004107699565068728,1,0.0,0.0,nan
6963.9265,6884.529,250.0,0.0,250.0,0.0,0.0,250.0,250.0,ep_0000125.npz,11.34585904026986,43.500480825282466,0.0,117.66185478022958,72.69879280127233,140.3606475815019,190.36064758149917,11,62099.44012650262,2181.057704968399,T3-canonical,10,1.7811260086616147,1.3132966460043556,1.3132966460043556,1075,1,0.000807702922288924,1,0.0,0.0,nan
6842.6605,6770.913,235.0,0.0,235.0,0.0,0.0,235.0,235.0,ep_0000126.npz,9.068040230148046,40.330812524562134,0.0,68.9471565656076,110.32337089632361,129.2705274619312,179.27052746193425,7,45371.36199527468,1704.4862622893256,T3-canonical,10,1.8178931007240222,1.3108680123111658,1.3108680123111658,838,1,0.0005824085262555134,1,0.0,0.0,nan
7052.1035,6875.904,300.0,0.0,300.0,0.0,0.0,300.0,300.0,ep_0000127.npz,9.368698977170391,95.71524952473828,0.0,175.24325992784424,80.33742057573656,205.5806805035808,255.58068050358196,8,47709.41665844982,4181.123595505618,T3-canonical,12,1.459281092294928,1.1737976415466798,1.1737976415466798,886,1,0.0006501870449096986,1,0.0,0.0,nan
6686.114,6861.1975,200.0,0.0,200.0,0.0,0.0,200.0,200.0,ep_0000128.npz,11.244658076522134,99.14632803227414,0.0,129.63993367377307,137.22619474418408,216.86612841795716,266.86612841795613,10,58085.332222868805,1697.191011235955,T3-canonical,8,0.9222279267813932,0.7494394331181933,0.7494394331181933,1060,1,0.0008320721929245581,1,0.0,0.0,nan
7007.6565,6859.9305,125.0,0.0,125.0,0.0,0.0,125.0,125.0,ep_0000129.npz,4.965998103009653,80.7714645566557,0.0,19.893163445077374,101.10300926234316,70.99617270742054,120.99617270742053,0,2793.9573105145337,10101.571716994384,T3-canonical,5,1.760658289498681,1.0330905284273832,1.0330905284273832,468,1,0.0003248174016969005,1,0.0,0.0,nan
6729.366,7127.3405,225.0,0.0,225.0,0.0,0.0,225.0,225.0,ep_0000130.npz,7.123913045863765,217.9131806946143,0.0,172.9309184936477,44.69801879567499,172.9309184936477,217.62893728932698,1,9589.128483263923,30295.242220417837,T3-canonical,9,1.3010975825486346,1.0338698649291915,1.0338698649291915,711,1,0.0005801662289203056,1,0.0,0.0,nan
6896.8035,6748.9205,175.0,0.0,175.0,0.0,0.0,175.0,175.0,ep_0000131.npz,11.51555201912371,82.83738718851328,0.0,63.13829919619192,126.41350310317503,139.55180229936695,189.55180229936695,10,58433.72173000047,535.4494382022472,T3-canonical,7,1.254014617629871,0.9232304724996246,0.9232304724996246,1059,1,0.0007813334255206665,1,0.0,0.0,nan
6933.61,6856.303,260.0,0.0,260.0,0.0,0.0,260.0,260.0,ep_0000132.npz,11.033690924127285,42.62511218277996,0.0,70.73987518315187,113.70406481293901,134.44393999609088,184.44393999609701,10,59527.88120933253,2378.2105315133426,T3-canonical,11,1.9338915536658612,1.4096424095337685,1.4096424095337685,1039,1,0.0007819281184851196,1,0.0,0.0,nan
6876.536,7110.6555,180.0,0.0,180.0,0.0,0.0,180.0,180.0,ep_0000133.npz,7.219385896999231,126.3779558771057,0.0,36.1033603917401,90.88818101383616,76.99154140557626,126.99154140557448,3,22017.976419420265,10250.62072068118,T3-canonical,8,2.337919162467413,1.41741723903588,1.41741723903588,718,1,0.0005231517648807913,1,0.0,0.0,nan
